,regNo,officeName,address,officeRep,officeMemberTitle,officeMemberType,officeMemberName
0,92200000-2699,신세계공인중개사사무소,서울특별시 종로구 자하문로 238 지3호,임란주,일반,공인중개사,최인범
1,92200000-1377,인왕공인중개사사무소,서울특별시 종로구 창의문로 144 1층 (부암동),안재홍,일반,중개보조원,안윤숙
